Started job on	Started mapping on	Finished on	Mapping speed, Million of reads per hour	Number of input reads	Average input read length	Uniquely mapped reads number	Uniquely mapped reads %	Average mapped length	Number of splices: Total	Number of splices: Annotated (sjdb)	Number of splices: GT/AG	Number of splices: GC/AG	Number of splices: AT/AC	Number of splices: Non-canonical	Mismatch rate per base, %	Deletion rate per base	Deletion average length	Insertion rate per base	Insertion average length	Number of reads mapped to multiple loci	% of reads mapped to multiple loci	Number of reads mapped to too many loci	% of reads mapped to too many loci	Number of reads unmapped: too many mismatches	% of reads unmapped: too many mismatches	Number of reads unmapped: too short	% of reads unmapped: too short	Number of reads unmapped: other	% of reads unmapped: other	Number of chimeric reads	% of chimeric reads
Aug 16 00:36:40	Aug 16 00:44:26	Aug 16 01:58:59	91.84	114114346	202	101368608	88.83%	199.51	63590114	62682101	62963174	504796	51696	70448	0.62%	0.00%	1.38	0.01%	1.60	5124434	4.49%	63303	0.06%	186977	0.16%	7328377	6.42%	42647	0.04%	0	0.00%
Aug 15 22:05:30	Aug 15 22:15:13	Aug 15 23:15:04	87.24	87018364	202	68131649	78.30%	199.85	43514801	42997770	43055630	366265	48178	44728	0.48%	0.01%	1.58	0.01%	1.55	2927597	3.36%	25678	0.03%	43469	0.05%	15870399	18.24%	19572	0.02%	0	0.00%
Aug 15 21:56:02	Aug 15 22:07:07	Aug 15 22:45:18	99.46	63294139	202	56188070	88.77%	199.87	34032130	33465313	33711744	245499	40930	33957	0.48%	0.01%	1.58	0.01%	1.57	1912816	3.02%	17753	0.03%	39246	0.06%	5119366	8.09%	16888	0.03%	0	0.00%
Aug 16 01:10:35	Aug 16 01:18:36	Aug 16 02:28:14	95.37	110687309	202	99184861	89.61%	199.49	64180360	63339169	63567478	488925	63819	60138	0.62%	0.01%	1.38	0.01%	1.61	4185378	3.78%	35070	0.03%	148863	0.13%	7096520	6.41%	36617	0.03%	0	0.00%
Aug 16 00:15:59	Aug 16 00:24:28	Aug 16 01:20:06	102.42	94963702	202	84465896	88.95%	199.97	43100042	42260385	42646418	347864	54524	51236	0.47%	0.01%	1.49	0.01%	1.55	2526413	2.66%	30293	0.03%	69650	0.07%	7850213	8.27%	21237	0.02%	0	0.00%
Aug 15 21:58:39	Aug 15 22:08:10	Aug 15 22:58:02	96.92	80552696	202	71824018	89.16%	199.93	40268847	39570381	39894179	294460	43209	36999	0.47%	0.01%	1.55	0.01%	1.56	2910957	3.61%	29006	0.04%	49020	0.06%	5716925	7.10%	22770	0.03%	0	0.00%
Aug 16 00:45:26	Aug 16 00:53:26	Aug 16 02:03:57	90.06	105846578	202	93787980	88.61%	199.51	66369942	65645500	65571513	668759	67622	62048	0.59%	0.00%	1.37	0.00%	1.57	5151269	4.87%	34066	0.03%	167022	0.16%	6670050	6.30%	36191	0.03%	0	0.00%
Aug 15 22:18:56	Aug 15 22:26:15	Aug 15 23:19:48	82.52	73648767	202	64423666	87.47%	199.99	48932281	48387281	48430898	416724	44311	40348	0.46%	0.00%	1.54	0.01%	1.55	5371106	7.29%	19696	0.03%	34015	0.05%	3788773	5.14%	11511	0.02%	0	0.00%
Aug 16 01:17:19	Aug 16 01:26:07	Aug 16 02:21:23	102.83	94715953	202	85569937	90.34%	199.85	59927535	59159578	59335285	473427	63709	55114	0.45%	0.00%	1.51	0.01%	1.61	2985274	3.15%	29843	0.03%	63377	0.07%	6048395	6.39%	19127	0.02%	0	0.00%
Aug 15 23:42:33	Aug 15 23:51:49	Aug 16 00:44:09	94.39	82326803	202	73066929	88.75%	199.54	49189426	48571924	48716210	380574	46659	45983	0.60%	0.00%	1.43	0.00%	1.59	3759999	4.57%	29574	0.04%	101341	0.12%	5350338	6.50%	18622	0.02%	0	0.00%
Aug 15 23:34:34	Aug 15 23:43:34	Aug 16 00:36:06	96.75	84706828	202	76129845	89.87%	200.05	51705068	51019017	51179255	421481	47043	57289	0.46%	0.01%	1.56	0.01%	1.51	4131766	4.88%	31629	0.04%	55625	0.07%	4336611	5.12%	21352	0.03%	0	0.00%
Aug 16 00:27:46	Aug 16 00:36:16	Aug 16 01:47:04	86.25	101778103	202	90464220	88.88%	199.53	66823262	65946414	66182147	525012	59999	56104	0.59%	0.00%	1.41	0.00%	1.61	5352046	5.26%	29218	0.03%	127006	0.12%	5785001	5.68%	20612	0.02%	0	0.00%
Aug 16 02:07:45	Aug 16 02:15:58	Aug 16 03:20:00	95.84	102285724	202	88980577	86.99%	199.38	54998811	54189855	54461076	423515	56873	57347	0.75%	0.01%	1.65	0.01%	1.55	5039093	4.93%	41616	0.04%	76558	0.07%	8127734	7.95%	20146	0.02%	0	0.00%
Aug 16 00:24:27	Aug 16 00:32:46	Aug 16 01:36:07	91.29	96388431	202	85191232	88.38%	199.52	57473258	56768308	56865207	505853	50390	51808	0.62%	0.00%	1.41	0.00%	1.56	4586910	4.76%	31964	0.03%	138036	0.14%	6422916	6.66%	17373	0.02%	0	0.00%
Aug 16 01:39:56	Aug 16 01:47:50	Aug 16 02:58:34	92.90	109522288	202	97600313	89.11%	199.55	65999061	65302074	65400616	485035	47843	65567	0.59%	0.00%	1.39	0.00%	1.61	4998352	4.56%	24710	0.02%	136924	0.13%	6744950	6.16%	17039	0.02%	0	0.00%
Aug 15 22:59:09	Aug 15 23:07:42	Aug 16 00:10:27	94.24	98554192	202	87355893	88.64%	199.34	60582064	59821837	59944592	527184	56679	53609	0.70%	0.00%	1.54	0.01%	1.50	4145458	4.21%	26282	0.03%	94090	0.10%	6920418	7.02%	12051	0.01%	0	0.00%
Aug 15 22:42:22	Aug 15 22:51:09	Aug 15 23:50:45	95.89	95254843	202	86267810	90.57%	200.07	60444334	59773513	59852762	471584	60911	59077	0.48%	0.00%	1.51	0.01%	1.51	4051533	4.25%	65005	0.07%	54560	0.06%	4796745	5.04%	19190	0.02%	0	0.00%
Aug 15 23:10:09	Aug 15 23:18:56	Aug 16 00:11:40	101.66	89345829	202	81456173	91.17%	200.11	55793175	55109454	55226000	461136	54958	51081	0.49%	0.01%	1.58	0.01%	1.52	3173123	3.55%	24021	0.03%	43686	0.05%	4631984	5.18%	16842	0.02%	0	0.00%
Aug 15 22:48:56	Aug 15 22:57:33	Aug 15 23:58:04	93.67	94472785	202	83763624	88.66%	199.52	55304261	54670246	54620897	580811	53468	49085	0.63%	0.01%	1.49	0.01%	1.59	4241082	4.49%	26277	0.03%	152980	0.16%	6273625	6.64%	15197	0.02%	0	0.00%
Aug 16 02:19:20	Aug 16 02:27:31	Aug 16 03:37:33	92.79	108311365	202	96771031	89.35%	199.60	54137866	53429319	53633153	409299	48802	46612	0.62%	0.00%	1.43	0.01%	1.64	4619588	4.27%	46977	0.04%	145625	0.13%	6672844	6.16%	55300	0.05%	0	0.00%
Aug 15 22:43:07	Aug 15 22:51:33	Aug 15 23:47:34	98.77	92210197	202	83336605	90.38%	200.13	55879729	55274422	55324843	445645	51752	57489	0.48%	0.01%	1.59	0.01%	1.52	4026825	4.37%	38504	0.04%	42204	0.05%	4736261	5.14%	29798	0.03%	0	0.00%
Aug 15 22:39:36	Aug 15 22:48:00	Aug 15 23:47:38	95.68	95091851	202	83871762	88.20%	199.51	53222156	52472823	52631667	482748	59287	48454	0.63%	0.00%	1.39	0.00%	1.57	4200950	4.42%	26985	0.03%	126036	0.13%	6843974	7.20%	22144	0.02%	0	0.00%
Aug 16 02:00:41	Aug 16 02:08:16	Aug 16 03:27:31	93.80	123897653	202	110650519	89.31%	199.47	71202058	70354551	70530256	538812	64780	68210	0.62%	0.00%	1.42	0.00%	1.59	4781575	3.86%	49534	0.04%	168271	0.14%	8199661	6.62%	48093	0.04%	0	0.00%
Aug 15 23:40:40	Aug 15 23:48:49	Aug 16 00:59:59	92.05	109186348	202	97602792	89.39%	199.59	62174833	61180760	61477710	574026	62974	60123	0.60%	0.00%	1.41	0.01%	1.58	4310484	3.95%	68918	0.06%	152161	0.14%	6989356	6.40%	62637	0.06%	0	0.00%
Aug 16 01:40:09	Aug 16 01:47:51	Aug 16 03:02:28	96.38	119858963	202	107455137	89.65%	200.04	63477968	62613722	62827438	530859	60682	58989	0.47%	0.01%	1.42	0.01%	1.53	5618730	4.69%	61278	0.05%	92422	0.08%	6576208	5.49%	55188	0.05%	0	0.00%
Aug 15 23:38:52	Aug 15 23:47:18	Aug 16 00:48:37	92.67	94702641	202	84638263	89.37%	199.99	54917586	54153892	54407182	398443	58208	53753	0.44%	0.01%	1.52	0.01%	1.50	5114179	5.40%	23174	0.02%	50384	0.05%	4848587	5.12%	28054	0.03%	0	0.00%
Aug 16 02:02:06	Aug 16 02:10:26	Aug 16 03:12:11	102.42	105408628	202	95473405	90.57%	200.03	71116569	70336392	70430183	552192	68711	65483	0.44%	0.00%	1.53	0.01%	1.54	4882578	4.63%	28114	0.03%	60303	0.06%	4944587	4.69%	19641	0.02%	0	0.00%
Aug 16 00:50:17	Aug 16 00:58:53	Aug 16 02:08:26	80.09	92839524	202	71571330	77.09%	199.30	36624348	36152223	36269653	259050	35860	59785	0.69%	0.00%	1.44	0.01%	1.54	5185784	5.59%	37347	0.04%	96115	0.10%	15925489	17.15%	23459	0.03%	0	0.00%
Aug 15 22:52:31	Aug 15 23:01:23	Aug 16 00:00:44	93.64	92628664	202	82176398	88.72%	199.90	46495177	45612882	46034218	352194	54508	54257	0.48%	0.01%	1.56	0.01%	1.57	2920594	3.15%	39218	0.04%	58831	0.06%	7404669	7.99%	28954	0.03%	0	0.00%
Aug 16 01:09:11	Aug 16 01:17:25	Aug 16 02:29:48	90.89	109645257	202	96877179	88.36%	199.45	63738250	62775708	63109540	480565	84955	63190	0.59%	0.00%	1.36	0.01%	1.53	5265378	4.80%	46625	0.04%	148595	0.14%	7255167	6.62%	52313	0.05%	0	0.00%
Aug 15 23:00:28	Aug 15 23:08:48	Aug 16 00:02:42	98.91	88852818	202	79000595	88.91%	199.97	49122822	48469246	48650895	371688	46357	53882	0.47%	0.01%	1.57	0.01%	1.51	3589780	4.04%	42373	0.05%	50222	0.06%	6147281	6.92%	22567	0.03%	0	0.00%
Aug 15 22:04:25	Aug 15 22:14:53	Aug 15 23:01:20	98.28	76086103	202	67406075	88.59%	199.88	42555308	41975794	42159787	312640	44785	38096	0.47%	0.01%	1.58	0.01%	1.52	2516710	3.31%	19958	0.03%	39482	0.05%	6090336	8.00%	13542	0.02%	0	0.00%
Aug 15 23:18:36	Aug 15 23:28:10	Aug 16 00:18:09	98.07	81697348	202	71907964	88.02%	199.87	45026661	44396513	44597018	324019	58370	47254	0.47%	0.01%	1.59	0.01%	1.54	2360789	2.89%	24102	0.03%	43063	0.05%	7342358	8.99%	19072	0.02%	0	0.00%
Aug 15 23:06:31	Aug 15 23:14:34	Aug 16 00:20:46	96.54	106510714	202	94993946	89.19%	199.49	59775167	59010340	59168921	488676	53918	63652	0.63%	0.00%	1.43	0.01%	1.65	3774088	3.54%	33281	0.03%	163397	0.15%	7516073	7.06%	29929	0.03%	0	0.00%
Aug 16 01:33:00	Aug 16 01:41:09	Aug 16 02:51:51	96.28	113446882	202	101932119	89.85%	199.55	71012283	70235227	70332645	555599	67533	56506	0.57%	0.00%	1.36	0.00%	1.57	4866371	4.29%	31133	0.03%	124106	0.11%	6468082	5.70%	25071	0.02%	0	0.00%
Aug 15 23:01:25	Aug 15 23:08:07	Aug 15 23:57:15	95.57	78261852	202	69034691	88.21%	199.88	41856370	41129112	41437186	333856	40468	44860	0.48%	0.01%	1.60	0.01%	1.61	2988237	3.82%	31814	0.04%	48535	0.06%	6114341	7.81%	44234	0.06%	0	0.00%
Aug 15 23:07:46	Aug 15 23:16:24	Aug 16 00:12:39	96.62	90578361	202	79935891	88.25%	199.36	43935739	43166054	43471215	354319	49807	60398	0.69%	0.01%	1.54	0.01%	1.51	2777253	3.07%	39596	0.04%	79265	0.09%	7697906	8.50%	48450	0.05%	0	0.00%
Aug 15 21:30:59	Aug 15 21:42:22	Aug 15 22:37:39	79.61	73353945	202	51562026	70.29%	199.64	33104823	32673205	32810507	223001	39423	31892	0.48%	0.01%	1.59	0.01%	1.52	2136435	2.91%	28137	0.04%	35393	0.05%	19576912	26.69%	15042	0.02%	0	0.00%
Aug 16 02:04:08	Aug 16 02:11:33	Aug 16 03:36:02	90.35	127222372	202	111875086	87.94%	199.44	78860340	77998024	78118166	583519	83181	75474	0.61%	0.00%	1.39	0.00%	1.58	7029419	5.53%	31625	0.02%	190048	0.15%	8073725	6.35%	22469	0.02%	0	0.00%
Aug 15 23:07:27	Aug 15 23:16:08	Aug 16 00:17:42	93.50	95942347	202	81025905	84.45%	199.90	45275756	44486005	44844074	339213	50288	42181	0.47%	0.01%	1.57	0.01%	1.54	3033302	3.16%	72026	0.08%	57262	0.06%	11715186	12.21%	38666	0.04%	0	0.00%
Aug 15 23:02:54	Aug 15 23:11:32	Aug 16 00:08:06	91.15	85931917	202	74321106	86.49%	199.45	46712532	46039250	46223752	369792	46727	72261	0.68%	0.00%	1.52	0.01%	1.49	3991725	4.65%	26493	0.03%	47000	0.05%	7516015	8.75%	29578	0.03%	0	0.00%
Aug 16 00:34:56	Aug 16 00:42:49	Aug 16 01:52:45	94.89	110595579	202	99047832	89.56%	199.46	66254080	65191229	65533336	580992	70957	68795	0.60%	0.00%	1.39	0.01%	1.72	4311195	3.90%	28385	0.03%	142975	0.13%	7034101	6.36%	31091	0.03%	0	0.00%
Aug 15 23:14:45	Aug 15 23:22:17	Aug 16 00:19:31	82.06	78273673	202	55864333	71.37%	199.68	34413990	33906756	34062436	278937	37426	35191	0.49%	0.01%	1.60	0.01%	1.58	2148467	2.74%	27634	0.04%	43543	0.06%	20158341	25.75%	31355	0.04%	0	0.00%
Aug 15 23:50:25	Aug 15 23:59:10	Aug 16 00:55:47	97.34	91847260	202	82061642	89.35%	199.56	49213016	48375148	48731351	369048	57003	55614	0.63%	0.01%	1.40	0.01%	1.62	3464969	3.77%	41398	0.05%	147326	0.16%	6083401	6.62%	48524	0.05%	0	0.00%
Aug 16 00:44:33	Aug 16 00:54:28	Aug 16 01:40:57	95.65	74099551	202	65709740	88.68%	199.91	44556851	43948987	44120886	345040	49914	41011	0.46%	0.01%	1.55	0.01%	1.54	2886420	3.90%	21154	0.03%	34344	0.05%	5422457	7.32%	25436	0.03%	0	0.00%
Aug 16 00:41:36	Aug 16 00:49:39	Aug 16 02:05:10	95.98	120805832	202	106824225	88.43%	199.50	73854734	72877138	73234490	485500	69405	65339	0.66%	0.01%	1.52	0.01%	1.65	5510632	4.56%	102717	0.09%	80945	0.07%	8155018	6.75%	132295	0.11%	0	0.00%
Aug 16 01:54:38	Aug 16 01:59:59	Aug 16 03:49:07	103.46	188181982	202	169013008	89.81%	200.04	111057205	109655181	110000366	827547	116281	113011	0.47%	0.01%	1.55	0.01%	1.48	9142933	4.86%	102695	0.05%	103488	0.05%	9759309	5.19%	60549	0.03%	0	0.00%
Aug 16 01:05:06	Aug 16 01:13:31	Aug 16 02:14:19	90.75	91958590	202	80663843	87.72%	199.50	56358688	55613301	55835898	408433	46273	68084	0.63%	0.00%	1.44	0.00%	1.58	4925139	5.36%	22864	0.02%	195097	0.21%	6006008	6.53%	145639	0.16%	0	0.00%
Aug 15 22:39:20	Aug 15 22:48:24	Aug 15 23:41:31	99.08	87717501	202	78324122	89.29%	199.49	44995768	44283643	44573242	325381	53436	43709	0.67%	0.01%	1.50	0.01%	1.51	3292617	3.75%	22337	0.03%	60381	0.07%	6003925	6.84%	14119	0.02%	0	0.00%
Aug 16 02:06:25	Aug 16 02:14:09	Aug 16 03:32:54	88.06	115581818	202	101042983	87.42%	199.54	72514813	71309652	71976728	425114	57756	55215	0.61%	0.00%	1.34	0.01%	1.62	6353945	5.50%	50132	0.04%	331699	0.29%	7764871	6.72%	38188	0.03%	0	0.00%
Aug 16 06:04:44	Aug 16 06:10:28	Aug 16 07:59:12	95.36	172806356	202	149803010	86.69%	199.33	95402580	94247153	94490975	729015	84803	97787	0.70%	0.00%	1.52	0.01%	1.55	8327000	4.82%	77309	0.04%	156567	0.09%	14406161	8.34%	36309	0.02%	0	0.00%
Aug 16 00:08:54	Aug 16 00:16:26	Aug 16 01:36:15	94.04	125102864	202	110663691	88.46%	199.63	81143781	80320893	80508819	497435	75991	61536	0.58%	0.00%	1.39	0.00%	1.58	6208459	4.96%	30851	0.02%	153211	0.12%	8028843	6.42%	17809	0.01%	0	0.00%
Aug 16 01:22:49	Aug 16 01:31:36	Aug 16 02:32:08	94.68	95520692	202	84493558	88.46%	199.60	45853951	45184395	45438130	324341	44011	47469	0.61%	0.01%	1.46	0.01%	1.56	4027608	4.22%	30829	0.03%	125562	0.13%	6821073	7.14%	22062	0.02%	0	0.00%
Aug 16 00:31:57	Aug 16 00:40:55	Aug 16 01:34:42	98.98	88727786	202	80762758	91.02%	200.00	58209865	57615310	57683766	422514	47778	55807	0.49%	0.00%	1.63	0.01%	1.72	3165280	3.57%	22463	0.03%	58665	0.07%	4708794	5.31%	9826	0.01%	0	0.00%
Aug 15 22:42:11	Aug 15 22:52:05	Aug 15 23:48:33	84.23	79266557	202	60729540	76.61%	199.34	35940634	35457390	35584405	279135	35715	41379	0.71%	0.01%	1.62	0.01%	1.49	2506483	3.16%	18623	0.02%	34450	0.04%	15958362	20.13%	19099	0.02%	0	0.00%
Aug 15 23:10:12	Aug 15 23:18:47	Aug 16 00:14:33	98.85	91874380	202	83469076	90.85%	200.04	56070909	55477371	55498807	471101	52279	48722	0.45%	0.01%	1.56	0.01%	1.56	3623478	3.94%	19763	0.02%	48544	0.05%	4699518	5.12%	14001	0.02%	0	0.00%
Aug 16 00:42:39	Aug 16 00:50:54	Aug 16 02:05:11	87.43	108246373	202	94074841	86.91%	199.33	60929181	60151449	60408527	410929	54981	54744	0.70%	0.00%	1.42	0.01%	1.58	5402802	4.99%	39877	0.04%	147252	0.14%	8565469	7.91%	16132	0.01%	0	0.00%
Aug 15 23:57:09	Aug 16 00:05:10	Aug 16 01:14:23	94.27	108751256	202	95411031	87.73%	199.47	74176332	73103595	73525926	497465	72066	80875	0.65%	0.00%	1.48	0.01%	1.70	4988415	4.59%	21265	0.02%	197378	0.18%	8118318	7.47%	14849	0.01%	0	0.00%
Aug 16 01:40:34	Aug 16 01:49:38	Aug 16 02:44:07	96.68	87792144	202	77542031	88.32%	199.52	53041219	52110918	52536503	396328	54590	53798	0.61%	0.00%	1.38	0.01%	1.55	3988040	4.54%	32648	0.04%	147284	0.17%	6065468	6.91%	16673	0.02%	0	0.00%
Aug 16 02:13:55	Aug 16 02:22:01	Aug 16 03:31:47	88.06	102393168	202	88833784	86.76%	199.45	66875264	66099925	66219995	504897	71899	78473	0.64%	0.00%	1.42	0.00%	1.64	6118798	5.98%	25262	0.02%	145705	0.14%	7247928	7.08%	21691	0.02%	0	0.00%
Aug 16 02:21:12	Aug 16 02:29:40	Aug 16 03:44:20	79.91	99443454	202	70873548	71.27%	199.45	47111434	46602843	46668199	362413	43506	37316	0.65%	0.01%	1.51	0.01%	1.52	3860793	3.88%	21574	0.02%	56933	0.06%	24617966	24.76%	12640	0.01%	0	0.00%
Aug 16 01:09:50	Aug 16 01:20:48	Aug 16 02:06:19	91.92	69728048	202	62022370	88.95%	200.04	39766794	39249185	39371937	314384	33540	46933	0.49%	0.01%	1.61	0.01%	1.53	3651208	5.24%	25260	0.04%	36216	0.05%	3973421	5.70%	19573	0.03%	0	0.00%
Aug 16 00:10:27	Aug 16 00:18:31	Aug 16 01:31:10	90.12	109123036	202	97403802	89.26%	199.60	66482769	65621048	65842494	513113	63426	63736	0.58%	0.00%	1.39	0.01%	1.64	4792689	4.39%	36336	0.03%	143612	0.13%	6708620	6.15%	37977	0.03%	0	0.00%
Aug 15 23:17:11	Aug 15 23:25:26	Aug 16 00:32:07	89.62	99607485	202	85688554	86.03%	199.25	65442687	64915247	64822395	502362	60957	56973	0.73%	0.00%	1.68	0.00%	1.49	6020227	6.04%	12141	0.01%	40684	0.04%	7838031	7.87%	7848	0.01%	0	0.00%
Aug 15 23:13:31	Aug 15 23:22:36	Aug 16 00:18:40	92.47	86410922	202	76358678	88.37%	200.05	46735985	46132397	46285515	353179	48860	48431	0.47%	0.01%	1.85	0.01%	1.55	4558583	5.28%	36389	0.04%	47644	0.06%	5390879	6.24%	18749	0.02%	0	0.00%
Aug 15 22:57:33	Aug 15 23:06:05	Aug 16 00:04:35	94.34	91984589	202	80859026	87.90%	199.41	54703409	54032532	54229025	374939	51502	47943	0.70%	0.01%	1.61	0.01%	1.52	4107299	4.47%	29539	0.03%	69427	0.08%	6907161	7.51%	12137	0.01%	0	0.00%
Aug 16 01:38:32	Aug 16 01:48:39	Aug 16 02:39:26	94.14	79682138	202	70732344	88.77%	199.55	55609116	55077062	55136096	385043	46225	41752	0.56%	0.00%	1.53	0.00%	1.62	4325420	5.43%	20400	0.03%	78667	0.10%	4514499	5.67%	10808	0.01%	0	0.00%
Aug 15 23:47:19	Aug 15 23:56:24	Aug 16 00:48:22	100.63	87154529	202	78673942	90.27%	199.56	55332005	54643282	54854712	373541	50896	52856	0.56%	0.00%	1.48	0.01%	1.61	3722709	4.27%	28551	0.03%	100217	0.11%	4612394	5.29%	16716	0.02%	0	0.00%
Aug 16 00:00:11	Aug 16 00:08:34	Aug 16 01:14:36	91.86	101094432	202	89737040	88.77%	199.47	67180383	66376143	66594021	468455	59657	58250	0.62%	0.00%	1.40	0.01%	1.69	5085150	5.03%	28014	0.03%	153201	0.15%	6075822	6.01%	15205	0.02%	0	0.00%
Aug 16 04:39:34	Aug 16 04:45:34	Aug 16 06:36:19	98.66	182118974	202	163297831	89.67%	199.99	111412863	109566964	110401913	779518	117703	113729	0.44%	0.01%	1.49	0.01%	1.61	10286007	5.65%	93192	0.05%	207921	0.11%	8193941	4.50%	40082	0.02%	0	0.00%
Aug 15 22:32:59	Aug 15 22:43:01	Aug 15 23:37:01	86.06	77456009	202	68032162	87.83%	200.05	48042474	47314857	47625754	320343	48583	47794	0.46%	0.01%	1.46	0.01%	1.52	5476513	7.07%	22311	0.03%	47738	0.06%	3863981	4.99%	13304	0.02%	0	0.00%
Aug 15 22:10:33	Aug 15 22:19:37	Aug 15 23:10:24	101.47	85885867	202	77704030	90.47%	200.00	52019177	49952112	51548022	372271	40066	58818	0.54%	0.01%	1.46	0.01%	1.45	3491448	4.07%	29303	0.03%	90168	0.10%	4562628	5.31%	8290	0.01%	0	0.00%
Aug 15 22:49:16	Aug 15 22:59:05	Aug 15 23:52:26	95.44	84861782	202	74865371	88.22%	199.82	54250650	51574749	53818493	348449	35106	48602	0.56%	0.01%	1.61	0.01%	1.51	4543064	5.35%	51187	0.06%	175734	0.21%	5182187	6.11%	44239	0.05%	0	0.00%
Aug 15 22:50:05	Aug 15 22:59:45	Aug 15 23:51:11	97.48	83564109	202	75265228	90.07%	199.59	49223609	48652558	48631693	495249	47127	49540	0.55%	0.00%	1.48	0.01%	1.59	3722394	4.45%	17735	0.02%	82206	0.10%	4460814	5.34%	15732	0.02%	0	0.00%
Aug 15 23:34:18	Aug 15 23:42:42	Aug 16 00:41:50	93.87	92514117	202	81014092	87.57%	199.43	51036229	50398171	50557330	375980	46764	56155	0.63%	0.00%	1.51	0.00%	1.60	4840715	5.23%	25772	0.03%	120323	0.13%	6493253	7.02%	19962	0.02%	0	0.00%
Aug 15 22:45:18	Aug 15 22:54:00	Aug 15 23:52:36	100.89	98540776	202	86959646	88.25%	199.82	38002102	37513477	37651799	278611	35676	36016	0.61%	0.00%	1.31	0.01%	1.69	5275771	5.35%	17713	0.02%	96127	0.10%	6169478	6.26%	22041	0.02%	0	0.00%
Aug 16 01:53:59	Aug 16 02:02:28	Aug 16 03:01:33	96.28	94811960	202	84691949	89.33%	199.46	57205256	56549844	56656795	434374	51532	62555	0.55%	0.00%	1.52	0.00%	1.63	4891431	5.16%	40442	0.04%	96677	0.10%	5053653	5.33%	37808	0.04%	0	0.00%
Aug 15 22:49:36	Aug 15 22:55:35	Aug 15 23:46:37	100.33	85337569	202	77487006	90.80%	200.09	50491331	49953003	50035465	365289	46380	44197	0.49%	0.01%	1.52	0.01%	1.54	3032322	3.55%	24821	0.03%	46137	0.05%	4737984	5.55%	9299	0.01%	0	0.00%
Aug 15 23:49:55	Aug 15 23:58:14	Aug 16 01:13:30	91.52	114809542	202	102590140	89.36%	199.51	62909690	62037031	62290392	473837	60830	84631	0.59%	0.00%	1.39	0.01%	1.59	4333750	3.77%	31556	0.03%	154126	0.13%	7673250	6.68%	26720	0.02%	0	0.00%
Aug 15 22:08:11	Aug 15 22:18:10	Aug 15 23:07:17	95.91	78514000	202	70524624	89.82%	199.55	41192635	40663288	40807891	311578	37142	36024	0.56%	0.01%	1.46	0.01%	1.62	3520645	4.48%	25941	0.03%	71948	0.09%	4352651	5.54%	18191	0.02%	0	0.00%
Aug 16 02:37:26	Aug 16 02:46:20	Aug 16 03:41:02	99.61	90813170	202	82090346	90.39%	200.11	50234637	49133832	49747742	369573	59360	57962	0.49%	0.01%	1.59	0.01%	1.51	3947424	4.35%	52646	0.06%	80767	0.09%	4623811	5.09%	18176	0.02%	0	0.00%
Aug 15 23:32:10	Aug 15 23:42:08	Aug 16 00:32:21	95.01	79518250	202	70613250	88.80%	199.43	46033972	44802467	45605830	332640	48147	47355	0.58%	0.01%	1.54	0.01%	1.60	3930063	4.94%	33335	0.04%	152083	0.19%	4767878	6.00%	21641	0.03%	0	0.00%
Aug 16 01:02:26	Aug 16 01:11:16	Aug 16 02:10:38	96.02	95002478	202	85005825	89.48%	199.60	53058727	52331507	52511542	447748	54637	44800	0.59%	0.00%	1.38	0.01%	1.76	3493793	3.68%	30678	0.03%	126329	0.13%	6324912	6.66%	20941	0.02%	0	0.00%
Aug 15 23:48:43	Aug 15 23:56:43	Aug 16 01:05:52	93.32	107552473	202	94815172	88.16%	199.58	56866858	56062738	56311489	433694	52203	69472	0.60%	0.00%	1.36	0.00%	1.60	5946116	5.53%	51663	0.05%	145919	0.14%	6552884	6.09%	40719	0.04%	0	0.00%
Aug 15 23:24:44	Aug 15 23:32:51	Aug 16 00:40:14	93.84	105389743	202	93511955	88.73%	199.65	60781972	59899349	60192071	489723	44398	55780	0.61%	0.00%	1.40	0.01%	1.66	4617294	4.38%	37065	0.04%	190532	0.18%	7015429	6.66%	17468	0.02%	0	0.00%
Aug 16 02:02:48	Aug 16 02:11:35	Aug 16 03:03:20	86.62	74709466	202	66242212	88.67%	199.57	52706082	52321257	52255736	371609	43409	35328	0.53%	0.00%	1.44	0.00%	1.58	4618876	6.18%	10799	0.01%	48150	0.06%	3780617	5.06%	8812	0.01%	0	0.00%
Aug 15 23:56:07	Aug 16 00:05:41	Aug 16 00:56:08	95.88	80618582	202	72466477	89.89%	199.71	44565113	44049017	44165295	312547	40379	46892	0.55%	0.01%	1.54	0.01%	1.62	3793679	4.71%	27817	0.03%	64006	0.08%	4243038	5.26%	23565	0.03%	0	0.00%
Aug 15 22:37:13	Aug 15 22:47:09	Aug 15 23:38:48	95.94	82584529	202	74078741	89.70%	199.59	47741869	47290643	47310815	340362	49671	41021	0.55%	0.00%	1.45	0.00%	1.69	3851330	4.66%	19369	0.02%	62276	0.08%	4560679	5.52%	12134	0.01%	0	0.00%
Aug 15 22:29:55	Aug 15 22:38:54	Aug 15 23:34:57	97.27	90865002	202	81833224	90.06%	199.56	62223890	61637815	61652932	457228	64146	49584	0.54%	0.00%	1.47	0.00%	1.66	4036529	4.44%	22793	0.03%	77787	0.09%	4880006	5.37%	14663	0.02%	0	0.00%
